timeframe,name,change in price,port,product,std from avg
50d,57%印度粉矿品牌价格：黄骅港（日）,149.0,Huanghua,57%印度粉矿,2.082050449485864
60d,57%印度粉矿品牌价格：黄骅港（日）,174.0,Huanghua,57%印度粉矿,2.1953798314899133
5d,62.5%纽曼粉品牌价格：黄骅港（日）,4.0,Huanghua,62.5%纽曼粉,0.08032193289026815
10d,62.5%纽曼粉品牌价格：黄骅港（日）,58.0,Huanghua,62.5%纽曼粉,0.8874119674649433
15d,62.5%纽曼粉品牌价格：黄骅港（日）,75.0,Huanghua,62.5%纽曼粉,1.1761893572849933
20d,62.5%纽曼粉品牌价格：黄骅港（日）,56.0,Huanghua,62.5%纽曼粉,1.461106255713798
25d,62.5%纽曼粉品牌价格：黄骅港（日）,122.0,Huanghua,62.5%纽曼粉,1.5514694694298088
30d,62.5%纽曼粉品牌价格：黄骅港（日）,159.0,Huanghua,62.5%纽曼粉,1.490871940498829
40d,62.5%纽曼粉品牌价格：黄骅港（日）,170.0,Huanghua,62.5%纽曼粉,1.6266677619704848
50d,62.5%纽曼粉品牌价格：黄骅港（日）,174.0,Huanghua,62.5%纽曼粉,1.7740212235849415
60d,62.5%纽曼粉品牌价格：黄骅港（日）,220.0,Huanghua,62.5%纽曼粉,1.908514406854241
5d,62.5%PB块品牌价格：黄骅港（日）,13.0,Huanghua,62.5%PB块,0.14285714285714285
10d,62.5%PB块品牌价格：黄骅港（日）,47.0,Huanghua,62.5%PB块,0.9479787228347971
15d,62.5%PB块品牌价格：黄骅港（日）,70.0,Huanghua,62.5%PB块,1.2247663128157955
20d,62.5%PB块品牌价格：黄骅港（日）,48.0,Huanghua,62.5%PB块,1.512858380613561
25d,62.5%PB块品牌价格：黄骅港（日）,102.0,Huanghua,62.5%PB块,1.612998994690125
30d,62.5%PB块品牌价格：黄骅港（日）,135.0,Huanghua,62.5%PB块,1.5589147437045037
40d,62.5%PB块品牌价格：黄骅港（日）,147.0,Huanghua,62.5%PB块,1.68474479887305
50d,62.5%PB块品牌价格：黄骅港（日）,143.0,Huanghua,62.5%PB块,1.8400552457743757
60d,62.5%PB块品牌价格：黄骅港（日）,169.0,Huanghua,62.5%PB块,2.0109973857116987
5d,63%巴混（BRBF）品牌价格：黄骅港（日）,9.0,Huanghua,63%巴混（BRBF）,0.762000762001143
10d,63%巴混（BRBF）品牌价格：黄骅港（日）,58.0,Huanghua,63%巴混（BRBF）,1.0326801969018637
15d,63%巴混（BRBF）品牌价格：黄骅港（日）,81.0,Huanghua,63%巴混（BRBF）,1.3290237169915784
20d,63%巴混（BRBF）品牌价格：黄骅港（日）,62.0,Huanghua,63%巴混（BRBF）,1.6133977117192482
25d,63%巴混（BRBF）品牌价格：黄骅港（日）,111.0,Huanghua,63%巴混（BRBF）,1.7046826695917194
30d,63%巴混（BRBF）品牌价格：黄骅港（日）,152.0,Huanghua,63%巴混（BRBF）,1.6308557934663546
40d,63%巴混（BRBF）品牌价格：黄骅港（日）,173.0,Huanghua,63%巴混（BRBF）,1.6979163404320547
50d,63%巴混（BRBF）品牌价格：黄骅港（日）,179.0,Huanghua,63%巴混（BRBF）,1.8463214043217018
60d,63%巴混（BRBF）品牌价格：黄骅港（日）,226.0,Huanghua,63%巴混（BRBF）,1.951541833488328
5d,62%巴粗（SSFT）品牌价格：北仑港（日）,17.0,Beilun,62%巴粗（SSFT）,0.991807044954443
10d,62%巴粗（SSFT）品牌价格：北仑港（日）,50.0,Beilun,62%巴粗（SSFT）,1.2633665357862343
15d,62%巴粗（SSFT）品牌价格：北仑港（日）,69.0,Beilun,62%巴粗（SSFT）,1.429779036360033
20d,62%巴粗（SSFT）品牌价格：北仑港（日）,58.0,Beilun,62%巴粗（SSFT）,1.6900097123668352
25d,62%巴粗（SSFT）品牌价格：北仑港（日）,107.0,Beilun,62%巴粗（SSFT）,1.7110562675326189
30d,62%巴粗（SSFT）品牌价格：北仑港（日）,143.0,Beilun,62%巴粗（SSFT）,1.6327402760405305
40d,62%巴粗（SSFT）品牌价格：北仑港（日）,176.0,Beilun,62%巴粗（SSFT）,1.6550217773922618
50d,62%巴粗（SSFT）品牌价格：北仑港（日）,175.0,Beilun,62%巴粗（SSFT）,1.799834964919104
60d,62%巴粗（SSFT）品牌价格：北仑港（日）,223.0,Beilun,62%巴粗（SSFT）,1.9081038649105575
5d,65%卡拉加斯粉品牌价格：北仑港（日）,13.0,Beilun,65%卡拉加斯粉,0.0
10d,65%卡拉加斯粉品牌价格：北仑港（日）,57.0,Beilun,65%卡拉加斯粉,0.9056443736786489
15d,65%卡拉加斯粉品牌价格：北仑港（日）,74.0,Beilun,65%卡拉加斯粉,1.2274434251106547
20d,65%卡拉加斯粉品牌价格：北仑港（日）,71.0,Beilun,65%卡拉加斯粉,1.5127996064807732
25d,65%卡拉加斯粉品牌价格：北仑港（日）,133.0,Beilun,65%卡拉加斯粉,1.5785955317904246
30d,65%卡拉加斯粉品牌价格：北仑港（日）,165.0,Beilun,65%卡拉加斯粉,1.571163502912995
40d,65%卡拉加斯粉品牌价格：北仑港（日）,177.0,Beilun,65%卡拉加斯粉,1.70867715579437
50d,65%卡拉加斯粉品牌价格：北仑港（日）,173.0,Beilun,65%卡拉加斯粉,1.9043226006698122
60d,65%卡拉加斯粉品牌价格：北仑港（日）,243.0,Beilun,65%卡拉加斯粉,1.9765515815714567
5d,56.5%超特粉品牌价格：北仑港（日）,15.0,Beilun,56.5%超特粉,0.5535187248173346
10d,56.5%超特粉品牌价格：北仑港（日）,65.0,Beilun,56.5%超特粉,1.0340376313005295
15d,56.5%超特粉品牌价格：北仑港（日）,95.0,Beilun,56.5%超特粉,1.2842436515308093
20d,56.5%超特粉品牌价格：北仑港（日）,84.0,Beilun,56.5%超特粉,1.569656910614978
25d,56.5%超特粉品牌价格：北仑港（日）,120.0,Beilun,56.5%超特粉,1.741920655847215
30d,56.5%超特粉品牌价格：北仑港（日）,137.0,Beilun,56.5%超特粉,1.841961384206896
40d,56.5%超特粉品牌价格：北仑港（日）,157.0,Beilun,56.5%超特粉,2.0027359171275774
50d,56.5%超特粉品牌价格：北仑港（日）,162.0,Beilun,56.5%超特粉,2.1557797141248014
60d,56.5%超特粉品牌价格：北仑港（日）,204.0,Beilun,56.5%超特粉,2.245272760326719
5d,57%杨迪粉品牌价格：北仑港（日）,10.0,Beilun,57%杨迪粉,0.18257418583505536
10d,57%杨迪粉品牌价格：北仑港（日）,60.0,Beilun,57%杨迪粉,0.9169183332036781
15d,57%杨迪粉品牌价格：北仑港（日）,90.0,Beilun,57%杨迪粉,1.1660578394571783
20d,57%杨迪粉品牌价格：北仑港（日）,69.0,Beilun,57%杨迪粉,1.4563739346865254
25d,57%杨迪粉品牌价格：北仑港（日）,119.0,Beilun,57%杨迪粉,1.6023184161885218
30d,57%杨迪粉品牌价格：北仑港（日）,149.0,Beilun,57%杨迪粉,1.6270550912168398
40d,57%杨迪粉品牌价格：北仑港（日）,169.0,Beilun,57%杨迪粉,1.7577295350931
50d,57%杨迪粉品牌价格：北仑港（日）,173.0,Beilun,57%杨迪粉,1.911443589260105
60d,57%杨迪粉品牌价格：北仑港（日）,228.0,Beilun,57%杨迪粉,1.9781463155664019
5d,62.5%纽曼粉品牌价格：北仑港（日）,6.0,Beilun,62.5%纽曼粉,-0.271225401448328
10d,62.5%纽曼粉品牌价格：北仑港（日）,56.0,Beilun,62.5%纽曼粉,0.8139282361540199
15d,62.5%纽曼粉品牌价格：北仑港（日）,94.0,Beilun,62.5%纽曼粉,1.065793212191373
20d,62.5%纽曼粉品牌价格：北仑港（日）,89.0,Beilun,62.5%纽曼粉,1.339506380711844
25d,62.5%纽曼粉品牌价格：北仑港（日）,142.0,Beilun,62.5%纽曼粉,1.4683102288301435
30d,62.5%纽曼粉品牌价格：北仑港（日）,179.0,Beilun,62.5%纽曼粉,1.504855374662021
40d,62.5%纽曼粉品牌价格：北仑港（日）,204.0,Beilun,62.5%纽曼粉,1.6489249025242452
50d,62.5%纽曼粉品牌价格：北仑港（日）,201.0,Beilun,62.5%纽曼粉,1.8188840754652553
60d,62.5%纽曼粉品牌价格：北仑港（日）,239.0,Beilun,62.5%纽曼粉,1.976164783735163
5d,61%麦克粉品牌价格：北仑港（日）,9.0,Beilun,61%麦克粉,-0.14433756729740646
10d,61%麦克粉品牌价格：北仑港（日）,64.0,Beilun,61%麦克粉,0.8336961978916656
15d,61%麦克粉品牌价格：北仑港（日）,97.0,Beilun,61%麦克粉,1.0876176362328211
20d,61%麦克粉品牌价格：北仑港（日）,89.0,Beilun,61%麦克粉,1.369685503616154
25d,61%麦克粉品牌价格：北仑港（日）,141.0,Beilun,61%麦克粉,1.5263875507763682
30d,61%麦克粉品牌价格：北仑港（日）,187.0,Beilun,61%麦克粉,1.5409880993790375
40d,61%麦克粉品牌价格：北仑港（日）,203.0,Beilun,61%麦克粉,1.6864580339138893
50d,61%麦克粉品牌价格：北仑港（日）,198.0,Beilun,61%麦克粉,1.865083546666402
60d,61%麦克粉品牌价格：北仑港（日）,243.0,Beilun,61%麦克粉,2.019050296210389
5d,58.5%混合粉品牌价格：北仑港（日）,23.0,Beilun,58.5%混合粉,0.7772842494026282
10d,58.5%混合粉品牌价格：北仑港（日）,73.0,Beilun,58.5%混合粉,1.143285000214721
15d,58.5%混合粉品牌价格：北仑港（日）,93.0,Beilun,58.5%混合粉,1.4292981165848777
20d,58.5%混合粉品牌价格：北仑港（日）,85.0,Beilun,58.5%混合粉,1.7368135808902552
25d,58.5%混合粉品牌价格：北仑港（日）,122.0,Beilun,58.5%混合粉,1.8841844291470193
30d,58.5%混合粉品牌价格：北仑港（日）,150.0,Beilun,58.5%混合粉,1.9167266680593573
40d,58.5%混合粉品牌价格：北仑港（日）,170.0,Beilun,58.5%混合粉,2.0367002331350967
50d,58.5%混合粉品牌价格：北仑港（日）,163.0,Beilun,58.5%混合粉,2.208929908462537
60d,58.5%混合粉品牌价格：北仑港（日）,198.0,Beilun,58.5%混合粉,2.351409539522786
5d,62.5%PB块品牌价格：北仑港（日）,15.0,Beilun,62.5%PB块,0.2077746866312565
10d,62.5%PB块品牌价格：北仑港（日）,54.0,Beilun,62.5%PB块,0.9703363144224895
15d,62.5%PB块品牌价格：北仑港（日）,70.0,Beilun,62.5%PB块,1.2741129280108026
20d,62.5%PB块品牌价格：北仑港（日）,67.0,Beilun,62.5%PB块,1.5342987622594366
25d,62.5%PB块品牌价格：北仑港（日）,116.0,Beilun,62.5%PB块,1.5984063145411753
30d,62.5%PB块品牌价格：北仑港（日）,139.0,Beilun,62.5%PB块,1.6305590248332953
40d,62.5%PB块品牌价格：北仑港（日）,149.0,Beilun,62.5%PB块,1.7918106352698921
50d,62.5%PB块品牌价格：北仑港（日）,177.0,Beilun,62.5%PB块,1.90356057951421
60d,62.5%PB块品牌价格：北仑港（日）,199.0,Beilun,62.5%PB块,2.0060037613480417
5d,61.5%PB粉品牌价格：北仑港（日）,6.0,Beilun,61.5%PB粉,-0.271225401448328
10d,61.5%PB粉品牌价格：北仑港（日）,61.0,Beilun,61.5%PB粉,0.8032298017099427
15d,61.5%PB粉品牌价格：北仑港（日）,99.0,Beilun,61.5%PB粉,1.0564712442593276
20d,61.5%PB粉品牌价格：北仑港（日）,87.0,Beilun,61.5%PB粉,1.332057059731714
25d,61.5%PB粉品牌价格：北仑港（日）,139.0,Beilun,61.5%PB粉,1.495559641354428
30d,61.5%PB粉品牌价格：北仑港（日）,181.0,Beilun,61.5%PB粉,1.5299628439462873
40d,61.5%PB粉品牌价格：北仑港（日）,195.0,Beilun,61.5%PB粉,1.6863610678755636
50d,61.5%PB粉品牌价格：北仑港（日）,190.0,Beilun,61.5%PB粉,1.872801277228803
60d,61.5%PB粉品牌价格：北仑港（日）,232.0,Beilun,61.5%PB粉,2.0354704209796872
5d,62%巴粗（SSFG）品牌价格：北仑港（日）,14.0,Beilun,62%巴粗（SSFG）,0.9288282368076011
10d,62%巴粗（SSFG）品牌价格：北仑港（日）,47.0,Beilun,62%巴粗（SSFG）,1.1820275916117724
15d,62%巴粗（SSFG）品牌价格：北仑港（日）,66.0,Beilun,62%巴粗（SSFG）,1.3603722064641914
20d,62%巴粗（SSFG）品牌价格：北仑港（日）,55.0,Beilun,62%巴粗（SSFG）,1.6200249381577745
25d,62%巴粗（SSFG）品牌价格：北仑港（日）,104.0,Beilun,62%巴粗（SSFG）,1.6459239431364359
30d,62%巴粗（SSFG）品牌价格：北仑港（日）,140.0,Beilun,62%巴粗（SSFG）,1.5772150824558653
40d,62%巴粗（SSFG）品牌价格：北仑港（日）,173.0,Beilun,62%巴粗（SSFG）,1.6102619979015178
50d,62%巴粗（SSFG）品牌价格：北仑港（日）,170.0,Beilun,62%巴粗（SSFG）,1.7643454567669627
60d,62%巴粗（SSFG）品牌价格：北仑港（日）,218.0,Beilun,62%巴粗（SSFG）,1.8771416024772714
5d,61%巴粗（SFNG）品牌价格：北仑港（日）,14.0,Beilun,61%巴粗（SFNG）,0.9288282368076011
10d,61%巴粗（SFNG）品牌价格：北仑港（日）,47.0,Beilun,61%巴粗（SFNG）,1.1820275916117724
15d,61%巴粗（SFNG）品牌价格：北仑港（日）,66.0,Beilun,61%巴粗（SFNG）,1.3603722064641914
20d,61%巴粗（SFNG）品牌价格：北仑港（日）,55.0,Beilun,61%巴粗（SFNG）,1.6200249381577745
25d,61%巴粗（SFNG）品牌价格：北仑港（日）,104.0,Beilun,61%巴粗（SFNG）,1.6459239431364359
30d,61%巴粗（SFNG）品牌价格：北仑港（日）,140.0,Beilun,61%巴粗（SFNG）,1.5772150824558653
40d,61%巴粗（SFNG）品牌价格：北仑港（日）,173.0,Beilun,61%巴粗（SFNG）,1.6102619979015178
50d,61%巴粗（SFNG）品牌价格：北仑港（日）,172.0,Beilun,61%巴粗（SFNG）,1.7580278374279925
60d,61%巴粗（SFNG）品牌价格：北仑港（日）,220.0,Beilun,61%巴粗（SFNG）,1.8683258486252585
5d,62.5%巴混（BRBF）品牌价格：北仑港（日）,14.0,Beilun,62.5%巴混（BRBF）,0.9288282368076011
10d,62.5%巴混（BRBF）品牌价格：北仑港（日）,47.0,Beilun,62.5%巴混（BRBF）,1.1820275916117724
15d,62.5%巴混（BRBF）品牌价格：北仑港（日）,66.0,Beilun,62.5%巴混（BRBF）,1.3603722064641914
20d,62.5%巴混（BRBF）品牌价格：北仑港（日）,55.0,Beilun,62.5%巴混（BRBF）,1.6200249381577745
25d,62.5%巴混（BRBF）品牌价格：北仑港（日）,112.0,Beilun,62.5%巴混（BRBF）,1.6254180011399466
30d,62.5%巴混（BRBF）品牌价格：北仑港（日）,151.0,Beilun,62.5%巴混（BRBF）,1.511442983191931
40d,62.5%巴混（BRBF）品牌价格：北仑港（日）,184.0,Beilun,62.5%巴混（BRBF）,1.5526933677928296
50d,62.5%巴混（BRBF）品牌价格：北仑港（日）,183.0,Beilun,62.5%巴混（BRBF）,1.7071514749798695
60d,62.5%巴混（BRBF）品牌价格：北仑港（日）,241.0,Beilun,62.5%巴混（BRBF）,1.8005103475158502
5d,60%高硅巴粗品牌价格：北仑港（日）,14.0,Beilun,60%高硅巴粗,0.9288282368076011
10d,60%高硅巴粗品牌价格：北仑港（日）,47.0,Beilun,60%高硅巴粗,1.1820275916117724
15d,60%高硅巴粗品牌价格：北仑港（日）,66.0,Beilun,60%高硅巴粗,1.3603722064641914
20d,60%高硅巴粗品牌价格：北仑港（日）,58.0,Beilun,60%高硅巴粗,1.6203542299155973
25d,60%高硅巴粗品牌价格：北仑港（日）,115.0,Beilun,60%高硅巴粗,1.6076324188806084
30d,60%高硅巴粗品牌价格：北仑港（日）,151.0,Beilun,60%高硅巴粗,1.5108320995853382
40d,60%高硅巴粗品牌价格：北仑港（日）,184.0,Beilun,60%高硅巴粗,1.5618978287452139
50d,60%高硅巴粗品牌价格：北仑港（日）,183.0,Beilun,60%高硅巴粗,1.717603060502673
60d,60%高硅巴粗品牌价格：北仑港（日）,231.0,Beilun,60%高硅巴粗,1.8383325604206262
5d,61%金布巴粉品牌价格：北仑港（日）,6.0,Beilun,61%金布巴粉,-0.271225401448328
10d,61%金布巴粉品牌价格：北仑港（日）,64.0,Beilun,61%金布巴粉,0.8161501081553635
15d,61%金布巴粉品牌价格：北仑港（日）,89.0,Beilun,61%金布巴粉,1.1004928293189349
20d,61%金布巴粉品牌价格：北仑港（日）,83.0,Beilun,61%金布巴粉,1.3845883309324207
25d,61%金布巴粉品牌价格：北仑港（日）,138.0,Beilun,61%金布巴粉,1.5162438725032166
30d,61%金布巴粉品牌价格：北仑港（日）,189.0,Beilun,61%金布巴粉,1.5027120690314684
40d,61%金布巴粉品牌价格：北仑港（日）,209.0,Beilun,61%金布巴粉,1.6268246736671235
50d,61%金布巴粉品牌价格：北仑港（日）,204.0,Beilun,61%金布巴粉,1.7963227324730164
60d,61%金布巴粉品牌价格：北仑港（日）,246.0,Beilun,61%金布巴粉,1.9563807846108219
5d,63%纽曼块品牌价格：北仑港（日）,15.0,Beilun,63%纽曼块,0.2077746866312565
10d,63%纽曼块品牌价格：北仑港（日）,54.0,Beilun,63%纽曼块,0.9703363144224895
15d,63%纽曼块品牌价格：北仑港（日）,70.0,Beilun,63%纽曼块,1.2741129280107986
20d,63%纽曼块品牌价格：北仑港（日）,79.0,Beilun,63%纽曼块,1.5158999821576329
25d,63%纽曼块品牌价格：北仑港（日）,128.0,Beilun,63%纽曼块,1.5408001062424466
30d,63%纽曼块品牌价格：北仑港（日）,151.0,Beilun,63%纽曼块,1.576531838981519
40d,63%纽曼块品牌价格：北仑港（日）,155.0,Beilun,63%纽曼块,1.7662772833720444
50d,63%纽曼块品牌价格：北仑港（日）,183.0,Beilun,63%纽曼块,1.9074598866789316
60d,63%纽曼块品牌价格：北仑港（日）,205.0,Beilun,63%纽曼块,2.025550253407178
5d,63%巴西块矿品牌价格：北仑港（日）,14.0,Beilun,63%巴西块矿,0.13130643285972254
10d,63%巴西块矿品牌价格：北仑港（日）,53.0,Beilun,63%巴西块矿,0.9432832798387764
15d,63%巴西块矿品牌价格：北仑港（日）,64.0,Beilun,63%巴西块矿,1.2777997576533027
20d,63%巴西块矿品牌价格：北仑港（日）,67.0,Beilun,63%巴西块矿,1.5351735006242226
25d,63%巴西块矿品牌价格：北仑港（日）,126.0,Beilun,63%巴西块矿,1.5416360307535277
30d,63%巴西块矿品牌价格：北仑港（日）,149.0,Beilun,63%巴西块矿,1.5283551184324282
40d,63%巴西块矿品牌价格：北仑港（日）,161.0,Beilun,63%巴西块矿,1.6794207289388934
50d,63%巴西块矿品牌价格：北仑港（日）,189.0,Beilun,63%巴西块矿,1.800942206057557
60d,63%巴西块矿品牌价格：北仑港（日）,209.0,Beilun,63%巴西块矿,1.9112049934081714
5d,60%印度粉矿品牌价格：防城港（日）,-11.0,Fangcheng,60%印度粉矿,-0.9384997383897719
10d,60%印度粉矿品牌价格：防城港（日）,35.0,Fangcheng,60%印度粉矿,0.48370719941553975
15d,60%印度粉矿品牌价格：防城港（日）,67.0,Fangcheng,60%印度粉矿,0.8546969073255375
20d,60%印度粉矿品牌价格：防城港（日）,45.0,Fangcheng,60%印度粉矿,1.1299717613785634
25d,60%印度粉矿品牌价格：防城港（日）,105.0,Fangcheng,60%印度粉矿,1.25337890240369
30d,60%印度粉矿品牌价格：防城港（日）,146.0,Fangcheng,60%印度粉矿,1.2599709792748504
40d,60%印度粉矿品牌价格：防城港（日）,170.0,Fangcheng,60%印度粉矿,1.3972002331876903
50d,60%印度粉矿品牌价格：防城港（日）,180.0,Fangcheng,60%印度粉矿,1.554957877916699
60d,60%印度粉矿品牌价格：防城港（日）,201.0,Fangcheng,60%印度粉矿,1.6955176987543272
5d,61%印度粉矿品牌价格：防城港（日）,-11.0,Fangcheng,61%印度粉矿,-0.9384997383897719
10d,61%印度粉矿品牌价格：防城港（日）,35.0,Fangcheng,61%印度粉矿,0.48370719941553975
15d,61%印度粉矿品牌价格：防城港（日）,67.0,Fangcheng,61%印度粉矿,0.8546969073255375
20d,61%印度粉矿品牌价格：防城港（日）,45.0,Fangcheng,61%印度粉矿,1.1299717613785634
25d,61%印度粉矿品牌价格：防城港（日）,105.0,Fangcheng,61%印度粉矿,1.25337890240369
30d,61%印度粉矿品牌价格：防城港（日）,146.0,Fangcheng,61%印度粉矿,1.2599709792748504
40d,61%印度粉矿品牌价格：防城港（日）,170.0,Fangcheng,61%印度粉矿,1.3972002331876903
